season,game_date,home_team,away_team,home_games_played,home_wins,home_win_pct,home_ppg,home_opp_ppg,home_point_diff,home_fg_pct,home_fg3_pct,home_ft_pct,home_rebounds,home_assists,home_turnovers,home_steals,home_blocks,home_plus_minus,home_last_5_ppg,home_last_10_ppg,home_last_5_wins,home_last_10_wins,away_games_played,away_wins,away_win_pct,away_ppg,away_opp_ppg,away_point_diff,away_fg_pct,away_fg3_pct,away_ft_pct,away_rebounds,away_assists,away_turnovers,away_steals,away_blocks,away_plus_minus,away_last_5_ppg,away_last_10_ppg,away_last_5_wins,away_last_10_wins,win_pct_diff,ppg_diff,point_diff_diff,fg_pct_diff,fg3_pct_diff,turnover_diff,rebound_diff,expected_total_simple,expected_total_vs_defense,home_momentum,away_momentum,actual_total,home_score,away_score,game_id
2022-23,2023-03-25,PHX,,73,38,0.5205479452054794,113.52054794520548,112.06849315068493,1.452054794520548,0.4686164383561644,0.37284931506849317,0.7933972602739726,44.013698630136986,27.17808219178082,13.945205479452055,7.2465753424657535,5.054794520547945,1.452054794520548,115.6,119.6,1,4,73,49,0.6712328767123288,115.35616438356165,110.3013698630137,5.054794520547945,0.4869726027397261,0.38490410958904114,0.8336712328767122,41.0,25.246575342465754,13.63013698630137,7.8493150684931505,4.780821917808219,5.054794520547945,119.0,120.9,3,8,-0.15068493150684936,-1.835616438356169,-3.6027397260273974,-0.01835616438356169,-0.012054794520547973,-0.31506849315068486,3.013698630136986,228.87671232876713,223.82191780821918,-1.5,0.5,230,125,105,0022201110
2022-23,2023-03-25,SAC,,73,44,0.6027397260273972,121.06849315068493,118.61643835616438,2.452054794520548,0.4975205479452055,0.37283561643835617,0.7978904109589041,42.19178082191781,27.19178082191781,13.712328767123287,6.821917808219178,3.287671232876712,2.452054794520548,119.4,121.1,3,7,73,35,0.4794520547945205,117.34246575342466,117.78082191780823,-0.4383561643835616,0.4725753424657534,0.357931506849315,0.7830410958904109,45.63013698630137,25.82191780821918,15.397260273972602,6.301369863013699,5.342465753424658,-0.4383561643835616,118.4,118.0,2,4,0.1232876712328767,3.7260273972602675,2.8904109589041096,0.024945205479452115,0.014904109589041148,1.6849315068493151,-3.4383561643835634,238.41095890410958,238.84931506849315,0.5,-0.5,234,121,113,0022201111
2022-23,2023-03-26,ATL,,74,37,0.5,117.98648648648648,117.77027027027027,0.21621621621621623,0.48400000000000004,0.3564054054054054,0.8190405405405405,44.013513513513516,24.743243243243242,12.824324324324325,7.0,4.905405405405405,0.21621621621621623,128.2,124.5,3,5,73,46,0.6301369863013698,116.67123287671232,112.30136986301369,4.36986301369863,0.4733698630136986,0.34935616438356165,0.7382739726027397,46.67123287671233,25.671232876712327,13.58904109589041,8.342465753424657,5.821917808219178,4.36986301369863,130.4,122.1,5,8,-0.13013698630136983,1.3152536097741603,-4.1536467974824145,0.010630136986301442,0.007049241021843733,0.7647167715660856,-2.657719363198815,234.6577193631988,230.28785634950017,0.5,2.5,242,119,123,0022201115
2022-23,2023-03-26,BOS,,74,51,0.6891891891891891,117.86486486486487,112.0,5.864864864864865,0.47474324324324324,0.37639189189189187,0.8146486486486486,45.108108108108105,26.41891891891892,13.35135135135135,6.45945945945946,5.148648648648648,5.864864864864865,119.8,120.0,4,6,74,19,0.25675675675675674,112.29729729729729,122.33783783783784,-10.04054054054054,0.46813513513513516,0.34693243243243244,0.7362567567567568,43.37837837837838,27.054054054054053,15.445945945945946,6.972972972972973,3.9864864864864864,-10.04054054054054,109.6,113.6,1,3,0.4324324324324324,5.567567567567579,15.905405405405405,0.0066081081081080795,0.029459459459459436,2.0945945945945947,1.7297297297297263,230.16216216216216,240.2027027027027,1.5,-1.5,230,137,93,0022201116
2022-23,2023-03-26,CLE,,75,47,0.6266666666666667,112.24,106.73333333333333,5.506666666666667,0.48997333333333337,0.36421333333333333,0.7791866666666667,41.28,24.906666666666666,13.466666666666667,7.226666666666667,4.48,5.506666666666667,115.4,114.2,4,8,74,18,0.24324324324324326,110.55405405405405,118.74324324324324,-8.18918918918919,0.4566216216216216,0.3235945945945946,0.7516486486486486,46.25675675675676,22.445945945945947,16.486486486486488,7.22972972972973,4.594594594594595,-8.18918918918919,113.6,112.5,1,3,0.38342342342342345,1.6859459459459458,13.695855855855857,0.03335171171171175,0.040618738738738724,3.019819819819821,-4.976756756756757,222.79405405405404,230.98324324324324,1.5,-1.5,199,108,91,0022201117
2022-23,2023-03-26,LAL,,74,37,0.5,116.48648648648648,116.63513513513513,-0.14864864864864866,0.48033783783783784,0.34394594594594596,0.7759594594594594,45.54054054054054,25.06756756756757,14.121621621621621,6.445945945945946,4.527027027027027,-0.14864864864864866,113.8,114.7,3,7,73,35,0.4794520547945205,113.31506849315069,112.3013698630137,1.0136986301369864,0.4908082191780822,0.36075342465753424,0.8105068493150686,42.726027397260275,24.301369863013697,13.835616438356164,7.63013698630137,4.5479452054794525,1.0136986301369864,115.2,115.2,4,6,0.02054794520547948,3.171417993335794,-1.162347278785635,-0.010470381340244361,-0.016807478711588275,-0.2860051832654573,2.8145131432802657,229.80155497963716,228.7878563495002,0.5,1.5,226,108,118,0022201114
2022-23,2023-03-26,CHA,,75,24,0.32,111.16,117.28,-6.12,0.4570933333333333,0.3259866666666667,0.74748,44.49333333333333,25.013333333333332,13.84,7.933333333333334,5.1866666666666665,-6.12,102.8,104.4,2,4,74,36,0.4864864864864865,113.82432432432432,113.47297297297297,0.35135135135135137,0.47502702702702704,0.37033783783783786,0.7452702702702703,38.71621621621622,22.675675675675677,12.364864864864865,6.405405405405405,3.6216216216216215,0.35135135135135137,118.0,113.8,2,3,-0.1664864864864865,-2.664324324324326,-6.471351351351352,-0.017933693693693742,-0.044351171171171155,-1.475135135135135,5.777117117117115,224.98432432432432,224.63297297297296,-0.5,-0.5,214,110,104,0022201113
2022-23,2023-03-26,GSW,,75,39,0.52,118.46666666666667,117.96000000000001,0.5066666666666667,0.4783199999999999,0.38201333333333326,0.7917333333333333,44.24,29.573333333333334,16.226666666666667,7.053333333333334,3.8666666666666667,0.5066666666666667,121.2,121.8,3,5,74,37,0.5,116.06756756756756,116.32432432432432,-0.25675675675675674,0.49379729729729727,0.3602297297297297,0.7595540540540541,41.554054054054056,25.95945945945946,15.45945945945946,8.135135135135135,5.45945945945946,-0.25675675675675674,121.0,120.6,2,5,0.020000000000000018,2.3990990990991037,0.7634234234234234,-0.015477297297297354,0.02178360360360354,-0.7672072072072069,2.685945945945946,234.53423423423425,234.790990990991,0.5,-0.5,195,96,99,0022201121
2022-23,2023-03-26,ORL,,74,31,0.4189189189189189,111.67567567567568,114.28378378378379,-2.608108108108108,0.4725,0.3483243243243243,0.7867027027027027,42.932432432432435,23.027027027027028,15.027027027027026,7.3108108108108105,4.527027027027027,-2.608108108108108,112.8,117.0,3,4,74,40,0.5405405405405406,113.51351351351352,112.72972972972973,0.7837837837837838,0.49110810810810807,0.38331081081081086,0.8023378378378379,40.41891891891892,25.39189189189189,13.864864864864865,7.121621621621622,6.216216216216216,0.7837837837837838,110.0,113.4,1,4,-0.12162162162162166,-1.8378378378378386,-3.3918918918918917,-0.01860810810810809,-0.03498648648648656,-1.1621621621621614,2.513513513513516,225.1891891891892,224.40540540540542,0.5,-1.5,225,119,106,0022201118
2022-23,2023-03-26,POR,,73,32,0.4383561643835616,114.16438356164383,116.1917808219178,-2.0273972602739727,0.47832876712328765,0.36704109589041095,0.8047260273972604,40.95890410958904,24.08219178082192,14.534246575342467,6.698630136986301,4.438356164383562,-2.0273972602739727,108.8,109.8,1,3,74,36,0.4864864864864865,117.36486486486487,116.2972972972973,1.0675675675675675,0.4674864864864865,0.3611216216216216,0.8037297297297297,43.74324324324324,24.472972972972972,13.22972972972973,8.202702702702704,4.391891891891892,1.0675675675675675,110.4,112.3,2,6,-0.048130322102924894,-3.2004813032210393,-3.0949648278415403,0.01084228063680115,0.00591947426878936,-1.3045168456127367,-2.7843391336542,231.5292484265087,230.46168085894112,-1.5,-0.5,230,112,118,0022201120
2022-23,2023-03-26,TOR,,74,36,0.4864864864864865,112.97297297297297,112.01351351351352,0.9594594594594594,0.45783783783783777,0.33964864864864863,0.7824189189189189,42.945945945945944,23.594594594594593,11.85135135135135,9.378378378378379,5.1891891891891895,0.9594594594594594,118.6,115.9,3,5,74,33,0.44594594594594594,112.97297297297297,113.82432432432432,-0.8513513513513513,0.48895945945945946,0.35489189189189185,0.793581081081081,43.5,25.283783783783782,14.108108108108109,6.783783783783784,5.243243243243243,-0.8513513513513513,112.8,112.0,1,3,0.04054054054054057,0.0,1.8108108108108107,-0.031121621621621687,-0.01524324324324322,2.256756756756758,-0.5540540540540562,225.94594594594594,226.7972972972973,0.5,-1.5,218,114,104,0022201119
2022-23,2023-03-27,POR,,74,32,0.43243243243243246,114.13513513513513,116.21621621621621,-2.081081081081081,0.47829729729729725,0.368,0.803864864864865,40.9054054054054,24.0,14.58108108108108,6.675675675675675,4.472972972972973,-2.081081081081081,109.8,108.8,1,2,74,37,0.5,114.24324324324324,112.71621621621621,1.527027027027027,0.480472972972973,0.35802702702702704,0.7885675675675675,43.648648648648646,25.91891891891892,14.64864864864865,8.45945945945946,4.04054054054054,1.527027027027027,118.8,114.6,4,6,-0.06756756756756754,-0.10810810810811233,-3.608108108108108,-0.0021756756756757256,0.009972972972972949,0.06756756756756843,-2.743243243243242,228.3783783783784,226.85135135135135,-1.5,1.5,214,90,124,0022201127
2022-23,2023-03-27,LAC,,75,39,0.52,112.81333333333333,112.56,0.25333333333333335,0.47556000000000004,0.3747733333333333,0.7769333333333333,43.29333333333334,23.52,14.226666666666667,7.1066666666666665,4.4,0.25333333333333335,112.4,117.2,2,6,74,36,0.4864864864864865,113.37837837837837,112.24324324324324,1.135135135135135,0.491472972972973,0.3619864864864865,0.8099459459459459,42.71621621621622,24.405405405405407,13.77027027027027,7.635135135135135,4.513513513513513,1.135135135135135,111.0,116.6,4,7,0.033513513513513504,-0.5650450450450393,-0.8818018018018017,-0.01591297297297295,0.012786846846846778,-0.4563963963963964,0.577117117117119,226.19171171171172,225.05657657657656,-0.5,1.5,236,124,112,0022201129
2022-23,2023-03-27,IND,,75,33,0.44,115.78666666666666,118.56,-2.7733333333333334,0.46890666666666664,0.36230666666666667,0.7907599999999999,41.49333333333333,26.813333333333333,14.906666666666666,7.8,5.92,-2.7733333333333334,114.6,120.7,1,4,75,36,0.48,113.69333333333333,113.42666666666666,0.26666666666666666,0.4737733333333333,0.37057333333333337,0.7480666666666667,38.693333333333335,22.613333333333333,12.306666666666667,6.426666666666667,3.6666666666666665,0.26666666666666666,111.4,111.6,1,3,-0.03999999999999998,2.0933333333333337,-3.04,-0.004866666666666686,-0.0082666666666667,-2.5999999999999996,2.799999999999997,229.48,229.2133333333333,-1.5,-1.5,231,104,127,0022201123
2022-23,2023-03-27,DEN,,74,50,0.6756756756756757,116.82432432432432,112.67567567567568,4.148648648648648,0.5099594594594595,0.38664864864864873,0.7583513513513512,42.83783783783784,29.22972972972973,14.58108108108108,7.4324324324324325,4.337837837837838,4.148648648648648,116.8,114.8,4,5,74,49,0.6621621621621622,115.21621621621621,110.5,4.716216216216216,0.4862837837837839,0.38536486486486493,0.8344189189189188,40.932432432432435,25.18918918918919,13.621621621621621,7.783783783783784,4.8108108108108105,4.716216216216216,115.8,116.7,2,7,0.013513513513513487,1.6081081081081123,-0.5675675675675675,0.023675675675675634,0.0012837837837837984,-0.9594594594594597,1.9054054054054035,232.04054054054052,227.32432432432432,1.5,-0.5,227,116,111,0022201126
2022-23,2023-03-27,NYK,,75,42,0.56,115.32,112.78666666666666,2.533333333333333,0.46752,0.34919999999999995,0.7663333333333332,46.74666666666667,22.48,12.973333333333333,6.1866666666666665,4.026666666666666,2.533333333333333,119.8,115.9,2,4,75,18,0.24,110.29333333333334,118.60000000000001,-8.306666666666667,0.45637333333333335,0.32248,0.7527333333333333,46.12,22.413333333333334,16.52,7.213333333333333,4.546666666666667,-8.306666666666667,109.0,112.0,0,3,0.32000000000000006,5.026666666666657,10.84,0.011146666666666638,0.026719999999999966,3.546666666666667,0.6266666666666723,225.61333333333334,233.92000000000002,-0.5,-2.5,252,137,115,0022201124
2022-23,2023-03-27,DET,,74,16,0.21621621621621623,110.66216216216216,118.62162162162161,-7.95945945945946,0.45428378378378376,0.34612162162162163,0.7702432432432432,42.472972972972975,22.93243243243243,15.067567567567568,7.216216216216216,3.824324324324324,-7.95945945945946,100.2,105.7,0,1,74,53,0.7162162162162162,116.67567567567568,112.37837837837839,4.297297297297297,0.4721621621621621,0.36559459459459465,0.7432567567567568,48.83783783783784,25.56756756756757,14.621621621621621,6.4324324324324325,5.04054054054054,4.297297297297297,124.2,123.8,3,7,-0.5,-6.013513513513516,-12.256756756756758,-0.017878378378378357,-0.019472972972973013,-0.4459459459459474,-6.364864864864863,227.33783783783784,223.04054054054055,-2.5,0.5,243,117,126,0022201122
2022-23,2023-03-27,SAC,,74,45,0.6081081081081081,121.06756756756756,118.54054054054053,2.527027027027027,0.4970540540540541,0.37282432432432433,0.7980540540540542,42.189189189189186,27.22972972972973,13.64864864864865,6.878378378378378,3.2567567567567566,2.527027027027027,123.4,120.9,3,7,75,38,0.5066666666666667,115.84,116.05333333333334,-0.21333333333333335,0.49287999999999993,0.3610933333333333,0.7568933333333334,41.653333333333336,25.946666666666665,15.48,8.16,5.413333333333333,-0.21333333333333335,120.4,119.5,3,5,0.1014414414414414,5.2275675675675615,2.7403603603603606,0.004174054054054188,0.011730990990991008,1.8313513513513513,0.5358558558558499,236.90756756756758,237.1209009009009,0.5,0.5,234,115,119,0022201128
2022-23,2023-03-27,UTA,,74,35,0.47297297297297297,117.28378378378379,117.82432432432434,-0.5405405405405406,0.4731621621621621,0.35743243243243245,0.7809054054054054,45.62162162162162,25.87837837837838,15.41891891891892,6.256756756756757,5.364864864864865,-0.5405405405405406,118.0,119.0,2,4,74,39,0.527027027027027,113.67567567567568,111.97297297297297,1.7027027027027026,0.4691081081081082,0.37414864864864866,0.794054054054054,44.027027027027025,27.283783783783782,13.864864864864865,7.202702702702703,5.108108108108108,1.7027027027027026,119.8,119.6,2,4,-0.054054054054054,3.6081081081081123,-2.243243243243243,0.004054054054053902,-0.016716216216216218,-1.5540540540540544,1.5945945945945965,230.95945945945948,229.25675675675677,-0.5,-0.5,220,103,117,0022201125
2022-23,2023-03-28,ATL,,75,37,0.49333333333333335,118.0,117.84,0.16,0.48366666666666674,0.35466666666666663,0.8194,44.06666666666667,24.773333333333333,12.786666666666667,6.96,4.906666666666666,0.16,126.6,123.6,2,5,76,48,0.631578947368421,112.1842105263158,106.52631578947368,5.657894736842105,0.48971052631578954,0.36336842105263156,0.7804473684210527,41.276315789473685,24.842105263157894,13.43421052631579,7.197368421052632,4.5131578947368425,5.657894736842105,113.0,113.6,4,8,-0.13824561403508767,5.815789473684205,-5.497894736842105,-0.006043859649122796,-0.008701754385964933,0.6475438596491223,2.790350877192985,230.18421052631578,224.5263157894737,-0.5,1.5,238,120,118,0022201131
2022-23,2023-03-28,WAS,,75,33,0.44,112.85333333333334,113.82666666666667,-0.9733333333333334,0.48833333333333334,0.35607999999999995,0.7909999999999999,43.52,25.28,14.16,6.773333333333333,5.2,-0.9733333333333334,114.8,110.5,1,2,75,52,0.6933333333333334,118.12,111.74666666666667,6.373333333333333,0.47602666666666665,0.37682666666666664,0.8133066666666666,45.32,26.453333333333333,13.373333333333333,6.426666666666667,5.226666666666667,6.373333333333333,126.4,120.8,4,7,-0.25333333333333335,-5.266666666666666,-7.346666666666667,0.012306666666666688,-0.02074666666666669,-0.7866666666666671,-1.7999999999999972,230.97333333333336,224.60000000000002,-1.5,1.5,241,130,111,0022201130
2022-23,2023-03-28,GSW,,76,39,0.5131578947368421,118.17105263157895,117.71052631578947,0.4605263157894737,0.4774868421052631,0.3819210526315789,0.7913815789473684,44.14473684210526,29.513157894736842,16.223684210526315,7.078947368421052,3.8421052631578947,0.4605263157894737,116.6,118.6,3,5,75,38,0.5066666666666667,114.37333333333333,112.41333333333334,1.96,0.4816666666666667,0.3589733333333333,0.78904,43.77333333333333,25.986666666666668,14.68,8.413333333333334,4.066666666666666,1.96,121.2,116.2,5,7,0.006491228070175437,3.7977192982456103,-1.4994736842105263,-0.004179824561403589,0.022947719298245572,-1.5436842105263153,0.37140350877192674,232.5443859649123,230.5843859649123,0.5,2.5,229,120,109,0022201135
2022-23,2023-03-28,TOR,,75,37,0.49333333333333335,112.98666666666666,111.90666666666667,1.08,0.45785333333333333,0.33985333333333334,0.7828266666666667,43.08,23.573333333333334,11.866666666666667,9.426666666666666,5.2,1.08,115.8,115.7,3,5,75,40,0.5333333333333333,109.14666666666666,109.91999999999999,-0.7733333333333333,0.4578666666666667,0.3426133333333334,0.8311866666666667,40.653333333333336,23.586666666666666,13.533333333333333,8.08,3.08,-0.7733333333333333,115.2,115.8,3,6,-0.03999999999999998,3.8400000000000034,1.8533333333333335,-1.3333333333365172e-05,-0.00276000000000004,1.666666666666666,2.4266666666666623,222.13333333333333,222.90666666666664,0.5,0.5,198,106,92,0022201132
2022-23,2023-03-28,MEM,,74,47,0.6351351351351351,116.75675675675676,112.39189189189189,4.364864864864865,0.4742567567567567,0.34995945945945944,0.7382567567567567,46.567567567567565,25.7027027027027,13.554054054054054,8.337837837837839,5.837837837837838,4.364864864864865,129.8,124.1,5,9,75,32,0.4266666666666667,111.77333333333333,114.17333333333333,-2.4,0.4732533333333333,0.34792,0.7866933333333334,42.986666666666665,23.12,14.973333333333333,7.306666666666667,4.506666666666667,-2.4,114.0,117.0,4,5,0.2084684684684684,4.983423423423432,6.764864864864865,0.0010034234234234107,0.002039459459459436,1.4192792792792783,3.5809009009009003,228.53009009009008,230.9300900900901,2.5,1.5,221,113,108,0022201133
2022-23,2023-03-28,OKC,,75,37,0.49333333333333335,117.37333333333333,116.24,1.1333333333333333,0.4670666666666667,0.36088,0.8044399999999999,43.72,24.453333333333333,13.2,8.266666666666667,4.36,1.1333333333333333,111.8,110.4,3,6,76,25,0.32894736842105265,111.14473684210526,117.10526315789474,-5.9605263157894735,0.456907894736842,0.3271447368421053,0.7486052631578947,44.671052631578945,25.039473684210527,13.842105263157896,7.907894736842105,5.144736842105263,-5.9605263157894735,104.0,106.8,3,5,0.1643859649122807,6.228596491228075,7.093859649122807,0.010158771929824673,0.03373526315789466,0.6421052631578963,-0.9510526315789463,228.5180701754386,234.47859649122807,0.5,0.5,271,134,137,0022201134
2022-23,2023-03-29,CHI,,75,36,0.48,113.36,112.4,0.96,0.49207999999999996,0.3623733333333334,0.8086666666666666,42.6,24.426666666666666,13.786666666666667,7.653333333333333,4.493333333333333,0.96,110.8,115.6,3,7,75,37,0.49333333333333335,116.37333333333333,116.65333333333334,-0.28,0.4806933333333333,0.3441733333333334,0.7746666666666667,45.44,25.053333333333335,14.173333333333334,6.426666666666667,4.52,-0.28,113.4,114.2,3,6,-0.013333333333333364,-3.0133333333333354,1.24,0.011386666666666656,0.018199999999999994,0.3866666666666667,-2.8399999999999963,229.73333333333335,230.01333333333332,0.5,0.5,231,110,121,0022201140
2022-23,2023-03-29,PHI,,75,49,0.6533333333333333,115.16,110.57333333333332,4.586666666666667,0.48624000000000006,0.3837866666666667,0.8335999999999999,40.92,25.093333333333334,13.586666666666666,7.8133333333333335,4.786666666666667,4.586666666666667,109.8,116.1,1,6,76,37,0.4868421052631579,113.86842105263158,113.30263157894737,0.5657894736842105,0.4749868421052632,0.37209210526315795,0.749828947368421,38.61842105263158,22.69736842105263,12.31578947368421,6.434210526315789,3.723684210526316,0.5657894736842105,114.6,112.3,1,3,0.1664912280701754,1.2915789473684214,4.020877192982456,0.011253157894736854,0.011694561403508774,-1.2708771929824554,2.3015789473684194,229.0284210526316,228.46263157894737,-1.5,-1.5,224,116,108,0022201139
2022-23,2023-03-29,BKN,,75,40,0.5333333333333333,113.41333333333333,112.81333333333333,0.6,0.4899866666666666,0.3812533333333334,0.8030666666666666,40.46666666666667,25.28,13.88,7.12,6.24,0.6,112.0,112.2,1,3,76,18,0.23684210526315788,110.35526315789474,118.84210526315789,-8.486842105263158,0.4567236842105263,0.3217763157894737,0.7537236842105263,46.03947368421053,22.43421052631579,16.486842105263158,7.197368421052632,4.5394736842105265,-8.486842105263158,110.6,111.0,0,3,0.29649122807017547,3.058070175438587,9.086842105263157,0.033262982456140344,0.0594770175438597,2.6068421052631567,-5.572807017543859,223.76859649122807,232.25543859649122,-1.5,-2.5,237,123,114,0022201137
2022-23,2023-03-29,MEM,,75,48,0.64,116.70666666666666,112.33333333333333,4.373333333333333,0.4742933333333333,0.35,0.7382666666666666,46.6,25.706666666666667,13.6,8.373333333333333,5.84,4.373333333333333,125.8,122.3,5,9,76,40,0.5263157894736842,112.96052631578948,112.55263157894737,0.40789473684210525,0.4771052631578948,0.37642105263157893,0.7732894736842105,43.21052631578947,23.75,14.276315789473685,7.144736842105263,4.394736842105263,0.40789473684210525,115.6,116.9,3,7,0.11368421052631583,3.7461403508771838,3.9654385964912278,-0.002811929824561521,-0.026421052631578956,0.6763157894736853,3.389473684210529,229.66719298245613,229.25929824561405,2.5,0.5,273,132,141,0022201141
2022-23,2023-03-29,NYK,,76,43,0.5657894736842105,115.60526315789474,112.81578947368422,2.789473684210526,0.4690131578947369,0.35034210526315784,0.7656447368421051,46.64473684210526,22.644736842105264,12.947368421052632,6.25,4.078947368421052,2.789473684210526,122.6,116.5,2,4,76,40,0.5263157894736842,108.92105263157895,109.86842105263158,-0.9473684210526315,0.45710526315789474,0.3420921052631579,0.8327105263157896,40.68421052631579,23.513157894736842,13.56578947368421,8.052631578947368,3.0789473684210527,-0.9473684210526315,106.0,112.0,2,5,0.03947368421052633,6.684210526315795,3.7368421052631575,0.011907894736842173,0.008249999999999924,0.6184210526315788,5.960526315789473,224.5263157894737,225.4736842105263,-0.5,-0.5,193,101,92,0022201138
2022-23,2023-03-29,IND,,76,33,0.4342105263157895,115.63157894736842,118.67105263157895,-3.039473684210526,0.46824999999999994,0.36130263157894743,0.790657894736842,41.51315789473684,26.723684210526315,14.894736842105264,7.776315789473684,5.881578947368421,-3.039473684210526,111.2,116.8,1,4,75,54,0.72,116.8,112.44,4.36,0.4721866666666666,0.3648666666666667,0.7446266666666667,48.85333333333333,25.6,14.546666666666667,6.413333333333333,5.026666666666666,4.36,124.8,123.0,4,7,-0.2857894736842105,-1.1684210526315724,-7.399473684210527,-0.003936666666666644,-0.0035640350877192417,-0.34807017543859686,-7.340175438596489,232.43157894736842,228.07157894736844,-1.5,1.5,285,136,149,0022201136
2022-23,2023-03-29,PHX,,75,40,0.5333333333333333,113.72,111.85333333333334,1.8666666666666667,0.4685333333333334,0.37324,0.7955866666666667,44.093333333333334,27.333333333333332,13.773333333333333,7.2,5.133333333333334,1.8666666666666667,120.0,118.3,2,4,76,39,0.5131578947368421,115.88157894736842,116.03947368421053,-0.15789473684210525,0.49313157894736837,0.36127631578947367,0.7554473684210526,41.63157894736842,26.039473684210527,15.355263157894736,8.131578947368421,5.381578947368421,-0.15789473684210525,118.0,117.6,4,5,0.02017543859649118,-2.161578947368426,2.024561403508772,-0.024598245614034953,0.011963684210526349,1.5819298245614029,2.461754385964916,229.6015789473684,229.75947368421055,-0.5,1.5,207,107,100,0022201144
2022-23,2023-03-29,POR,,75,32,0.4266666666666667,113.81333333333333,116.32,-2.506666666666667,0.4771066666666667,0.36591999999999997,0.8047066666666668,40.74666666666667,23.88,14.546666666666667,6.666666666666667,4.44,-2.506666666666667,105.4,106.8,1,1,75,45,0.6,120.98666666666666,118.54666666666667,2.44,0.49661333333333335,0.37032,0.79808,42.18666666666667,27.08,13.6,6.84,3.2666666666666666,2.44,120.0,120.2,2,6,-0.17333333333333328,-7.173333333333332,-4.946666666666667,-0.019506666666666672,-0.004400000000000015,-0.9466666666666672,-1.4399999999999977,234.8,232.36,-1.5,-0.5,200,80,120,0022201145
2022-23,2023-03-29,SAS,,75,19,0.25333333333333335,112.04,122.53333333333335,-10.493333333333334,0.4668400000000001,0.3452666666666667,0.7360666666666668,43.306666666666665,26.986666666666668,15.373333333333333,6.973333333333334,3.933333333333333,-10.493333333333334,104.2,111.9,1,3,75,35,0.4666666666666667,117.09333333333333,117.81333333333333,-0.72,0.4727466666666666,0.356,0.7793866666666667,45.64,25.866666666666667,15.386666666666667,6.2,5.386666666666667,-0.72,115.0,117.4,1,4,-0.21333333333333332,-5.0533333333333275,-9.773333333333333,-0.005906666666666505,-0.010733333333333261,0.013333333333333641,-2.3333333333333357,229.13333333333333,229.85333333333335,-1.5,-1.5,245,117,128,0022201143
2022-23,2023-03-29,OKC,,76,37,0.4868421052631579,117.59210526315789,116.51315789473684,1.0789473684210527,0.4677763157894737,0.36096052631578945,0.8042894736842104,43.6578947368421,24.460526315789473,13.171052631578947,8.302631578947368,4.342105263157895,1.0789473684210527,113.8,113.7,2,6,75,16,0.21333333333333335,110.74666666666667,118.72,-7.973333333333334,0.45417333333333326,0.34540000000000004,0.7703466666666666,42.53333333333333,22.92,15.0,7.1866666666666665,3.7733333333333334,-7.973333333333334,104.2,107.0,0,1,0.2735087719298246,6.8454385964912206,9.052280701754386,0.013602982456140444,0.015560526315789414,1.828947368421053,1.1245614035087712,228.33877192982456,236.3121052631579,-0.5,-2.5,213,107,106,0022201142
2022-23,2023-03-30,MIL,,76,55,0.7236842105263158,117.22368421052632,112.75,4.473684210526316,0.47418421052631576,0.3653289473684211,0.744921052631579,48.89473684210526,25.63157894736842,14.605263157894736,6.394736842105263,5.026315789473684,4.473684210526316,131.0,126.1,4,7,76,52,0.6842105263157895,118.02631578947368,111.98684210526316,6.0394736842105265,0.4761315789473684,0.3751578947368421,0.8145657894736842,45.223684210526315,26.486842105263158,13.355263157894736,6.407894736842105,5.2631578947368425,6.0394736842105265,123.4,120.5,3,7,0.03947368421052633,-0.8026315789473699,-1.5657894736842106,-0.001947368421052642,-0.009828947368420993,-1.25,3.671052631578945,235.25,229.21052631578948,1.5,0.5,239,99,140,0022201146
2022-23,2023-03-30,DEN,,75,51,0.68,116.81333333333333,112.65333333333334,4.16,0.5099066666666667,0.3860800000000001,0.7597599999999999,42.82666666666667,29.293333333333333,14.546666666666667,7.44,4.333333333333333,4.16,116.2,114.6,4,5,76,38,0.5,114.30263157894737,112.51315789473685,1.7894736842105263,0.4814736842105263,0.3600921052631579,0.7908815789473684,43.73684210526316,26.039473684210527,14.736842105263158,8.381578947368421,4.065789473684211,1.7894736842105263,119.6,115.8,4,6,0.18000000000000005,2.5107017543859627,2.3705263157894736,0.028432982456140454,0.02598789473684221,0.19017543859649066,-0.9101754385964895,231.1159649122807,229.32649122807018,1.5,1.5,195,88,107,0022201147
2022-23,2023-03-31,BKN,,76,41,0.5394736842105263,113.53947368421052,112.82894736842104,0.7105263157894737,0.49060526315789466,0.3826315789473685,0.8012763157894737,40.473684210526315,25.38157894736842,13.855263157894736,7.078947368421052,6.276315789473684,0.7105263157894737,116.2,113.2,2,4,76,38,0.5,118.02631578947368,117.84210526315789,0.18421052631578946,0.4833684210526316,0.35584210526315785,0.8189868421052631,44.1578947368421,24.776315789473685,12.81578947368421,6.934210526315789,4.881578947368421,0.18421052631578946,127.0,123.4,3,5,0.03947368421052633,-4.486842105263165,0.5263157894736842,0.007236842105263042,0.02678947368421064,-1.0394736842105257,-3.6842105263157876,231.56578947368422,231.3815789473684,-0.5,0.5,231,124,107,0022201153
